Listing No.,Price,Superhost,Host listings count,Host identity verified,Distance,Accommodation type 1,Accommodation type 2,Accommodation type 3,Accommodation type 4,Entire home/apartment,Private room,Shared room,Accommodates,Bathrooms,Bedrooms,Real bed,Wireless Internet,Breakfast,Free parking,Instant bookable,Cancellation policy (Moderate plus strict),Smoking allowed,Required guest's profile picture,Required guest's phone verification,Reviews per year,Review scores for overall rating
2849,300.00,0,14,1,4.67719031,1,0,0,0,1,0,0,4,1,2,1,1,1,1,0,0,0,0,0,,
2850,32.00,0,2,0,5.369263824,0,0,1,0,0,1,0,5,1.5,5,1,1,0,0,1,0,0,0,0,,
2851,48.00,0,1,0,15.09553183,0,0,1,0,0,1,0,5,1,3,1,1,1,1,1,1,0,0,0,56.52,100
2852,75.00,0,1,1,0.770721099,1,0,0,0,1,0,0,4,1,2,1,1,0,0,1,1,0,0,0,9.24,
2853,24.00,0,4,0,3.269460733,0,0,1,0,0,1,0,2,1,1,1,1,0,1,0,1,0,0,0,,
2854,80.00,1,2,0,0.746810451,1,0,0,0,1,0,0,2,1,1,1,1,1,0,1,0,0,0,0,12,100
2855,18.00,0,3,1,11.68329328,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,41.52,100
2856,25.00,0,1,0,11.64069585,0,0,1,0,0,1,0,3,1,3,1,0,0,0,1,0,0,0,0,18,100
2857,35.00,0,2,1,6.665826688,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,7.08,100
2858,43.00,1,2,0,6.352410578,1,0,0,0,1,0,0,4,1,2,1,1,0,0,0,1,0,0,0,53.28,100
2859,150.00,0,2,0,6.118296851,0,0,1,0,1,0,0,8,2.5,4,1,1,1,1,0,1,0,0,0,9.72,100
2860,55.00,0,1,0,12.08630012,1,0,0,0,1,0,0,2,1,1,1,1,0,0,1,1,0,0,0,51.48,100
2861,130.00,0,1,0,3.812700822,0,0,1,0,1,0,0,5,1,3,1,1,0,1,0,0,0,0,0,,
2862,59.00,0,16,1,0.872985782,1,0,0,0,1,0,0,3,1,1,1,1,0,1,1,1,0,0,0,13.56,90
2863,23.00,0,1,0,11.0911447,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,12,100
2864,59.00,0,9,1,4.432129711,1,0,0,0,1,0,0,2,1,1,1,1,1,1,1,1,0,0,0,,
2865,60.00,0,12,1,5.835575221,0,0,1,0,0,1,0,3,1,2,1,0,0,1,1,0,0,0,0,,
2866,50.00,0,1,1,3.810677476,0,0,1,0,1,0,0,5,1,3,1,1,1,0,0,0,0,0,0,27.72,100
2867,80.00,0,1,0,6.694750446,1,0,0,0,1,0,0,2,1,1,1,1,0,1,1,0,0,0,0,36,67
2868,60.00,0,1,0,7.361154759,0,0,1,0,0,1,0,4,1,2,1,1,1,1,1,1,0,0,0,31.56,95
2869,70.00,0,1,0,2.074358288,1,0,0,0,1,0,0,4,1,2,1,0,0,1,0,0,0,0,0,47.52,91
2870,50.00,0,1,0,3.071973257,1,0,0,0,0,1,0,2,1,1,1,1,1,0,0,0,1,0,0,,
2871,19.00,0,5,0,3.766837861,0,0,1,0,0,1,0,2,1,1,1,1,1,0,1,1,0,0,0,73.2,92
2872,29.00,0,1,1,7.501128461,0,0,1,0,0,1,0,2,1.5,1,1,1,0,0,0,0,0,0,0,,
2873,96.00,0,51,0,4.535235722,0,0,1,0,1,0,0,5,1,3,1,1,0,1,1,1,0,0,0,12,80
2874,90.00,0,1,0,3.04964158,0,0,0,1,1,0,0,4,2,2,1,0,0,0,0,1,0,0,0,,
2875,75.00,1,2,0,4.516563905,0,0,1,0,1,0,0,4,1,2,1,0,0,1,0,1,0,0,0,13.8,90
2876,40.00,0,1,0,2.344360553,1,0,0,0,0,1,0,2,1,1,1,1,0,1,0,0,0,0,0,27.72,90
2877,70.00,0,1,0,6.11175119,0,0,0,1,1,0,0,4,1,1,1,0,0,0,1,1,0,0,0,23.52,100
2878,16.00,1,3,0,2.459461451,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,15.36,100
2879,35.00,0,2,0,4.777827161,0,0,1,0,0,1,0,2,1,1,1,1,0,1,0,0,1,0,0,14.16,80
2880,90.00,0,1,0,2.48456021,1,0,0,0,1,0,0,4,1,2,1,1,0,1,1,0,0,0,0,30.6,100
2881,40.00,0,1,0,1.736214676,1,0,0,0,0,1,0,3,1,1,1,1,1,0,1,1,0,0,0,36.96,100
2882,25.00,0,3,0,11.27365784,0,0,1,0,0,1,0,3,1,1,1,0,1,1,0,1,0,0,0,35.28,80
2883,25.00,0,1,0,11.2805,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,,
2884,80.00,1,11,0,6.823544197,1,0,0,0,1,0,0,4,1,2,1,0,0,1,0,1,0,0,0,17.16,100
2885,35.00,1,3,0,1.690645374,0,0,1,0,0,1,0,2,1,1,1,1,0,0,1,1,0,0,0,61.08,93
2886,25.00,1,3,0,1.907580301,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,50.4,97
2887,58.00,1,1,0,1.878132802,1,0,0,0,1,0,0,3,1,1,1,1,0,0,1,0,1,0,0,146.64,96
2888,60.00,0,10,0,1.299688242,1,0,0,0,1,0,0,2,1,0,1,1,0,0,0,1,0,0,0,68.52,85
2889,75.00,0,1,1,3.03631381,1,0,0,0,0,1,0,2,2,1,1,1,0,0,1,1,1,0,0,24,90
2890,25.00,1,1,0,2.997769195,0,0,1,0,0,1,0,2,1.5,1,1,1,1,0,1,0,0,0,0,112.92,97
2891,399.00,0,1,0,16.04248026,1,0,0,0,1,0,0,4,1,1,1,1,0,1,1,0,0,0,0,,
2892,40.00,0,1,0,5.148568831,1,0,0,0,1,0,0,3,1,1,1,1,1,1,1,0,0,0,0,69.24,88
2893,30.00,0,1,0,7.180873863,0,0,1,0,0,1,0,2,1,1,1,1,0,1,1,0,0,0,0,,
2894,45.00,0,1,0,0.224696839,1,0,0,0,0,1,0,2,1,1,1,1,0,0,1,1,0,0,0,,
2895,35.00,1,1,0,2.752854292,1,0,0,0,0,1,0,3,1,1,1,1,0,1,0,0,0,0,0,88.32,98
2896,55.00,0,23,0,6.46287736,1,0,0,0,1,0,0,4,1,1,1,1,0,1,1,1,0,0,0,,
2897,21.00,0,1,0,10.36388189,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,10.32,80
2898,35.00,0,1,0,0.978242384,1,0,0,0,0,1,0,2,1,1,1,1,0,0,0,0,0,0,0,18.48,100
2899,23.00,0,1,0,6.950054964,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,20.76,100
2900,75.00,0,53,0,1.623975813,1,0,0,0,1,0,0,6,1,2,1,1,0,0,0,1,0,0,0,42.36,97
2901,46.00,1,11,0,3.397798227,1,0,0,0,1,0,0,2,1,1,1,1,0,1,0,1,0,0,0,23.52,93
2902,125.00,1,8,0,4.104097724,0,0,1,0,1,0,0,8,1.5,3,1,1,1,1,1,1,0,0,0,36,90
2903,93.00,1,2,0,3.285725845,0,0,1,0,1,0,0,4,2,2,1,1,0,0,0,1,0,0,0,91.8,97
2904,100.00,1,2,1,0.944581022,1,0,0,0,1,0,0,4,1,1,1,1,0,0,1,1,0,0,0,12,100
2905,40.00,0,1,0,2.852905012,1,0,0,0,1,0,0,4,2,2,1,0,0,0,0,1,0,0,0,19.44,90
2906,50.00,0,1,0,7.399759375,1,0,0,0,1,0,0,2,1,1,1,1,1,1,1,0,0,0,0,36,93
2907,140.00,0,10,0,5.146868816,0,0,1,0,1,0,0,8,1,3,1,1,0,0,1,0,0,0,0,,
2908,75.00,0,1,0,1.013765312,0,0,0,1,1,0,0,4,1.5,2,1,1,0,0,0,1,0,0,0,12,100
2909,37.00,0,1,0,1.18609966,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,,
2910,250.00,0,1,0,3.811501259,1,0,0,0,1,0,0,11,1,4,1,1,0,1,0,1,0,0,0,,
2911,416.00,0,1,0,8.317643326,1,0,0,0,1,0,0,4,1,2,1,1,0,1,1,0,0,0,0,,
2912,20.00,0,8,0,6.999897692,0,0,1,0,0,1,0,2,1,1,1,0,0,0,0,0,0,0,0,,
2913,65.00,0,1,0,5.303332767,1,0,0,0,1,0,0,2,1,1,1,1,0,0,1,1,0,0,0,37.92,100
2914,180.00,0,13,0,5.5781478,0,0,1,0,1,0,0,12,2,6,1,0,0,0,1,1,0,0,0,12,60
2915,23.00,0,1,1,2.572038529,1,0,0,0,0,1,0,2,1,1,1,1,0,0,1,0,0,0,0,96,98
2916,75.00,0,1,0,1.153207445,0,0,0,1,1,0,0,4,1,1,1,1,0,0,0,1,0,0,0,13.8,70
2917,40.00,0,1,1,8.401849932,1,0,0,0,0,1,0,2,1,1,1,1,0,0,1,0,0,0,0,,
2918,200.00,0,5,0,0.336973174,1,0,0,0,1,0,0,10,2,2,1,1,0,0,0,0,0,0,0,,
2919,250.00,0,5,0,0.377512961,1,0,0,0,1,0,0,16,2,3,1,1,0,0,0,0,0,0,0,,
2920,15.00,0,2,0,24.07152349,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,42.36,100
2921,40.00,0,1,1,4.562967053,0,0,1,0,0,1,0,2,1,1,1,1,0,1,0,0,0,0,0,25.68,100
2922,22.00,1,3,1,5.644858231,0,0,1,0,0,1,0,2,1,1,1,1,1,0,1,0,0,0,0,70.56,100
2923,150.00,0,1,0,1.206264336,1,0,0,0,1,0,0,5,1,2,1,1,0,0,1,0,0,0,0,12,100
2924,177.00,0,1,0,1.320279029,1,0,0,0,1,0,0,6,2,3,1,1,0,0,0,0,1,0,0,,
2925,99.00,0,4,0,5.21521952,0,0,1,0,1,0,0,7,2,3,1,1,0,1,1,1,0,0,0,24,100
2926,330.00,0,2,0,3.377184175,1,0,0,0,1,0,0,4,2.5,0,1,1,1,0,0,0,0,0,0,,
2927,80.00,0,4,0,2.986574334,1,0,0,0,1,0,0,4,1,2,1,1,0,1,1,1,0,0,0,20.76,90
2928,53.00,1,3,1,5.466649591,0,0,1,0,0,1,0,4,1,2,1,1,1,0,1,0,0,0,0,,
2929,20.00,0,2,0,12.98968601,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,22.56,100
2930,21.00,1,4,0,3.285354364,0,0,1,0,0,1,0,2,1,1,1,1,0,1,1,1,0,0,0,24,80
2931,60.00,0,1,0,14.31971397,0,0,1,0,1,0,0,3,1,0,1,1,0,1,1,0,0,0,0,,
2932,115.00,0,1,0,3.572886012,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,,
2933,30.00,0,1,0,12.81174949,0,0,1,0,1,0,0,4,1,3,1,0,0,0,1,0,0,0,0,57.24,80
2934,13.00,0,8,0,7.260998842,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,,
2935,150.00,0,1,0,11.01784371,1,0,0,0,1,0,0,4,2.5,2,1,1,0,1,1,0,0,0,0,24,100
2936,46.00,1,11,0,3.36437202,1,0,0,0,1,0,0,2,1,1,1,1,0,1,0,1,0,0,0,12,100
2937,15.00,0,8,0,7.15824614,0,0,1,0,0,1,0,2,1,1,1,1,0,1,0,0,0,0,0,18.96,80
2938,15.00,0,8,0,6.433629999,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,9.48,80
2939,40.00,0,1,0,3.151140109,0,0,1,0,0,1,0,2,1,0,1,1,0,0,1,0,1,0,0,12,100
2940,30.00,0,2,0,13.04995545,0,0,1,0,0,0,1,2,1,1,1,1,0,0,0,0,0,0,0,15.6,100
2941,30.00,0,1,0,0.877131736,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,94.68,86
2942,50.00,0,1,0,7.525762782,0,0,0,1,1,0,0,5,1,2,1,1,0,1,0,1,0,0,0,137.64,100
2943,125.00,0,1,0,0.072760702,1,0,0,0,0,1,0,4,1,1,1,1,1,1,0,0,0,0,0,,
2944,46.00,1,11,0,3.179966162,1,0,0,0,1,0,0,2,1,1,1,1,0,1,0,1,0,0,0,24,100
2945,35.00,0,1,0,16.02581985,0,0,1,0,1,0,0,2,1,2,1,1,1,0,1,0,0,0,0,22.56,100
2946,135.00,0,19,0,5.54867772,0,0,1,0,1,0,0,12,2,5,1,1,0,1,1,1,0,0,0,42.36,100
2947,75.00,0,5,0,12.72370674,1,0,0,0,1,0,0,6,2,2,1,1,0,1,1,1,0,0,0,12,80
2948,63.00,0,1,0,0.715330003,1,0,0,0,1,0,0,4,3,2,1,1,0,0,0,1,0,0,0,29.16,100
2949,100.00,1,2,0,0.757701473,1,0,0,0,1,0,0,2,1,1,1,1,1,0,1,0,0,0,0,42.84,100
2950,20.00,1,3,1,11.87967086,0,0,1,0,0,0,1,2,1,1,1,1,0,0,1,0,0,0,0,18,100
2951,50.00,0,2,0,7.614912611,0,0,1,0,0,1,0,2,1,1,1,1,0,1,0,1,0,0,0,,
2952,30.00,0,1,0,1.259284712,1,0,0,0,0,1,0,2,1,1,1,1,1,0,1,0,0,0,0,,
2953,25.00,0,2,0,3.182421846,0,0,1,0,0,1,0,1,1.5,1,1,0,0,1,1,0,0,0,0,12,100
2954,129.00,0,1,0,1.386564601,1,0,0,0,1,0,0,6,2,2,1,1,0,1,1,0,0,0,0,180,95
2955,250.00,0,5,0,11.12755897,1,0,0,0,1,0,0,6,1,2,1,1,0,1,1,0,0,0,0,,
2956,85.00,0,1,0,3.090868077,0,0,1,0,1,0,0,4,2,2,1,1,1,1,1,1,0,0,0,24,100
2957,55.00,0,1,0,15.62436294,0,0,0,1,1,0,0,4,2,2,1,0,1,1,1,0,0,0,0,60,96
2958,30.00,0,3,0,2.828374844,0,0,1,0,0,1,0,2,1,1,1,1,0,0,0,0,0,0,0,12,80
2959,115.00,0,5,0,1.649514819,1,0,0,0,1,0,0,5,2,2,1,1,0,0,1,0,0,0,0,45,95
2960,70.00,0,1,0,3.087161117,1,0,0,0,1,0,0,4,2,2,1,0,0,1,1,1,0,0,0,12,
2961,86.00,0,1,0,1.689886509,0,0,1,0,1,0,0,6,2.5,3,1,1,0,1,0,1,0,0,0,46.2,100
2962,300.00,0,6,0,0.521470902,1,0,0,0,1,0,0,4,2,2,1,1,1,0,1,1,0,0,0,,
2963,60.00,0,18,1,1.247102438,1,0,0,0,1,0,0,2,1,0,1,0,0,0,0,1,0,0,0,46.2,96
2964,19.00,0,1,1,4.417039587,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,36,100
2965,28.00,1,1,0,6.681134858,1,0,0,0,0,1,0,2,1,1,1,1,0,1,0,0,1,0,0,72,93
2966,45.00,1,1,0,1.676585568,1,0,0,0,0,1,0,2,1,1,1,1,1,0,1,1,0,0,0,101.52,100
2967,99.00,1,2,0,1.932321731,0,0,1,0,1,0,0,4,1,2,1,1,0,1,0,1,0,0,0,36,100
2968,45.00,0,1,0,1.792702191,0,0,1,0,0,1,0,3,2,1,1,1,0,1,1,0,0,0,0,,
2969,120.00,0,2,0,0.691392656,1,0,0,0,1,0,0,4,2,2,1,1,0,0,1,1,0,0,0,,
2970,25.00,0,1,0,4.426957636,0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,9.24,100
2971,30.00,0,1,1,7.272891632,0,0,1,0,0,1,0,2,1,1,1,1,1,1,1,1,0,0,0,55.44,100
2972,80.00,1,9,0,1.369363016,1,0,0,0,1,0,0,4,2,2,1,1,0,0,1,1,0,0,0,63.48,100
2973,55.00,0,1,0,15.17313755,0,0,1,0,1,0,0,4,1,2,1,1,0,1,1,1,1,0,0,,
2974,1100.00,0,11,0,4.159899023,0,0,1,0,1,0,0,10,1,4,1,0,0,1,1,1,0,0,0,,
2975,85.00,0,1,0,1.565188486,0,0,0,1,1,0,0,4,2,2,1,1,0,0,0,1,0,0,0,,
2976,60.00,1,3,0,1.731393744,0,0,1,0,0,1,0,3,1,2,1,1,0,0,1,1,0,0,0,,
2977,24.00,0,1,0,3.700942857,1,0,0,0,0,1,0,2,1,1,1,1,0,1,1,0,0,0,0,105.84,90
2978,92.00,0,5,1,0.821138643,1,0,0,0,1,0,0,6,2,2,1,1,0,1,0,1,1,0,0,,
2979,495.00,0,7,0,6.376614178,0,0,1,0,1,0,0,18,4,8,1,1,0,0,1,1,0,0,0,,
2980,30.00,0,1,1,2.728776546,0,0,1,0,0,1,0,2,1,1,1,1,1,0,0,0,0,0,0,12,100
2981,150.00,1,3,0,6.105086166,0,0,0,1,0,1,0,4,1,0,1,0,0,0,1,0,0,0,0,9.48,100
2982,69.00,0,1,1,3.399872241,1,0,0,0,0,1,0,2,1,1,1,1,1,0,0,1,1,0,0,24,100
2983,99.00,0,1,0,27.12541529,0,0,1,0,1,0,0,4,1,2,1,1,1,1,1,0,0,0,0,,
2984,140.00,0,2,0,0.580582302,1,0,0,0,1,0,0,4,1,2,1,0,1,0,1,1,0,0,0,12,100
2985,180.00,0,1,0,0.821956916,1,0,0,0,1,0,0,4,1,2,1,1,0,1,1,0,0,0,0,,
2986,55.00,0,1,0,10.35292519,1,0,0,0,1,0,0,2,1,1,1,0,0,1,1,0,0,0,0,21.84,100
2987,100.00,0,8,0,0.826254439,1,0,0,0,1,0,0,6,2,3,1,1,0,0,0,1,0,0,0,,
2988,45.00,0,1,0,10.2410607,0,0,1,0,1,0,0,4,1,2,1,1,0,0,1,1,0,0,0,60,88
2989,32.00,1,5,1,2.433815653,0,0,1,0,0,1,0,2,1,1,1,1,0,1,1,0,0,0,0,,
2990,71.00,1,3,0,3.256889119,0,0,0,1,1,0,0,3,1,1,1,1,0,0,1,1,0,0,0,,
2991,56.00,0,10,1,1.836874762,1,0,0,0,1,0,0,2,1,1,1,1,0,0,1,1,0,0,0,42.36,70
2992,80.00,1,3,0,3.329013217,1,0,0,0,1,0,0,4,1,0,1,1,0,0,1,1,0,0,0,12,100
2993,19.00,0,8,0,6.94705054,0,0,1,0,0,1,0,2,1,1,1,1,0,1,0,0,0,0,0,,
2994,19.00,0,8,0,7.323065557,0,0,1,0,0,1,0,2,1,1,1,1,0,0,0,0,0,0,0,12,80
2995,18.00,0,1,0,2.376873604,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,48,95
2996,50.00,0,1,0,6.638650778,1,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,,
2997,107.00,0,1,0,1.168023444,1,0,0,0,1,0,0,6,1,2,1,1,0,0,0,1,0,0,0,9.72,100
2998,38.00,0,1,0,2.261435851,1,0,0,0,0,1,0,2,1,1,1,1,0,1,1,0,1,0,0,36,90
2999,50.00,0,1,0,10.52810883,0,0,1,0,0,1,0,2,1,0,1,1,0,1,0,0,1,0,0,12,100
3000,32.00,1,5,1,2.609515382,0,0,1,0,0,1,0,2,1,1,1,1,1,1,1,0,0,0,0,,
3001,105.00,1,3,0,6.041945701,0,0,0,1,0,1,0,4,1,0,1,0,0,0,1,0,0,0,0,,
3002,85.00,0,1,0,0.755389599,1,0,0,0,1,0,0,4,1,1,1,1,0,0,1,0,0,0,0,,
3003,65.00,0,1,0,8.169821742,1,0,0,0,1,0,0,2,1,1,1,1,1,1,1,1,0,0,0,12,100
3004,34.00,0,3,0,1.869020715,0,0,1,0,0,0,1,2,1,1,1,1,0,1,0,1,0,0,0,31.8,100
3005,32.00,1,5,1,3.109248815,0,0,1,0,0,1,0,2,1.5,1,1,1,0,1,1,1,0,0,0,,
3006,26.00,0,2,0,6.839601731,0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,28.44,93
3007,12.00,0,1,0,3.850465199,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,,
3008,18.00,0,1,0,3.058795184,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,48,87
3009,49.00,0,1,0,3.741778234,1,0,0,0,1,0,0,7,2,1,1,1,0,1,1,1,0,0,0,,
3010,85.00,0,1,0,1.378424951,1,0,0,0,1,0,0,2,1,1,1,1,0,0,1,0,0,0,0,,
3011,150.00,0,8,0,1.132402267,1,0,0,0,1,0,0,5,1,2,1,1,0,0,0,1,0,0,0,12,100
3012,39.00,0,1,0,9.40689613,0,0,1,0,0,1,0,2,1,1,1,1,1,0,1,0,0,0,0,12,100
3013,100.00,0,8,0,1.914729826,1,0,0,0,1,0,0,4,1,2,1,1,0,0,1,1,0,0,0,12,100
3014,200.00,0,8,0,1.55312991,1,0,0,0,1,0,0,4,2.5,2,1,1,1,0,1,1,0,0,0,,
3015,55.00,0,1,0,25.31126681,0,0,1,0,0,1,0,4,1,1,1,1,0,1,1,0,1,0,0,,
3016,35.00,0,4,1,3.41730282,0,1,0,0,0,1,0,2,1,1,1,1,1,1,1,1,0,0,0,,
3017,99.00,0,12,1,2.778448555,0,0,1,0,1,0,0,6,1,3,1,1,0,0,1,0,0,0,0,,
3018,88.00,0,12,1,2.574307473,0,0,1,0,1,0,0,7,1.5,3,1,1,0,1,1,0,0,0,0,,
3019,35.00,0,4,1,3.479652625,0,0,0,1,0,1,0,2,1,1,1,1,1,1,1,1,0,0,0,,
3020,35.00,0,4,1,3.31305785,0,1,0,0,0,1,0,2,1,1,1,1,1,1,1,1,0,0,0,,
3021,50.00,0,1,0,5.470715159,0,0,1,0,0,1,0,2,1,1,1,0,0,0,1,0,0,0,0,,
3022,17.00,0,1,0,2.139468843,1,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,48,95
3023,20.00,0,1,0,8.575136904,0,0,1,0,0,1,0,2,0.5,1,1,1,1,0,0,0,0,0,0,24,
3024,75.00,0,5,0,16.54380304,1,0,0,0,1,0,0,6,2,2,1,1,1,0,1,1,0,0,0,12,100
3025,100.00,0,1,0,0.535036192,1,0,0,0,0,0,1,2,1,1,1,1,0,0,1,1,0,0,0,,
3026,45.00,0,3,0,3.92151522,0,0,1,0,1,0,0,6,1,3,1,1,0,0,1,1,0,0,0,24,100
3027,40.00,0,1,1,1.518488762,1,0,0,0,0,1,0,2,1,1,1,1,0,0,1,0,0,0,0,36,100
3028,15.00,0,1,0,4.772354148,0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,33.72,80
3029,30.00,0,1,0,5.672374994,0,0,1,0,0,1,0,2,1,1,1,1,0,1,1,0,0,0,0,,
3030,35.00,0,3,0,3.170075531,0,0,1,0,0,1,0,2,2,1,1,1,0,0,1,1,0,0,0,12,20
3031,40.00,0,1,1,1.484474868,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,12,100
3032,100.00,0,13,0,4.842990967,0,0,1,0,1,0,0,8,1,4,1,0,0,0,1,1,0,0,0,,
3033,42.00,0,1,1,0.667931599,1,0,0,0,0,1,0,2,1,1,1,1,0,0,1,0,0,0,0,84,100
3034,199.00,0,7,0,3.289876808,0,0,0,1,1,0,0,10,3.5,3,1,1,0,1,0,1,0,0,0,,
3035,60.00,0,2,0,1.010878748,1,0,0,0,1,0,0,2,1,1,1,1,0,0,1,1,0,0,0,96,100
3036,135.00,0,7,0,3.34900986,0,0,0,1,1,0,0,6,1,2,1,1,0,1,1,1,0,0,0,,
3037,160.00,0,13,0,5.546209618,0,0,1,0,1,0,0,10,2,5,1,0,0,0,1,1,0,0,0,,
3038,20.00,0,1,0,1.624234637,1,0,0,0,0,1,0,2,1,1,1,0,0,1,1,0,0,0,0,36,100
3039,130.00,0,13,0,5.622895066,0,0,1,0,1,0,0,8,1,4,1,0,0,0,1,1,0,0,0,,
3040,100.00,0,13,0,5.565324781,0,0,1,0,1,0,0,8,1,4,1,0,0,0,1,1,0,0,0,,
3041,60.00,0,13,0,5.648454163,1,0,0,0,1,0,0,2,1,1,1,0,0,0,1,0,0,0,0,,
3042,250.00,0,1,0,3.270150712,0,0,0,1,1,0,0,4,1,2,1,1,0,1,1,1,0,0,0,,
3043,75.00,0,1,0,1.004505574,1,0,0,0,1,0,0,4,2,2,1,1,0,0,1,1,0,0,0,24,80
3044,17.00,0,8,0,7.147389713,0,0,1,0,0,1,0,1,0.5,1,1,1,0,1,0,0,0,0,0,,
3045,65.00,1,2,0,1.573872527,1,0,0,0,1,0,0,2,1,1,1,1,1,0,0,1,0,0,0,,
3046,50.00,0,1,0,2.707709193,1,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,11.28,
3047,65.00,0,18,1,1.147808104,1,0,0,0,1,0,0,2,1,0,1,1,0,0,0,0,0,0,0,24,80
3048,53.00,0,7,0,1.888011293,1,0,0,0,1,0,0,2,1,1,1,1,0,0,0,1,0,0,0,,
3049,250.00,0,7,0,3.26715347,1,0,0,0,1,0,0,10,3.5,3,1,1,0,1,1,1,0,0,0,,
3050,135.00,0,7,0,3.307070493,1,0,0,0,1,0,0,6,1,2,1,1,0,1,1,1,0,0,0,,
3051,70.00,0,2,0,1.275102743,1,0,0,0,1,0,0,6,2,2,1,1,0,0,0,1,0,0,0,,
3052,50.00,0,18,1,1.309792458,1,0,0,0,1,0,0,2,1,0,1,1,0,0,0,0,0,0,0,60,88
3053,70.00,0,1,0,3.853130972,0,0,1,0,0,1,0,4,1,2,1,1,0,1,1,0,0,0,0,,
3054,53.00,0,7,0,1.723773001,1,0,0,0,1,0,0,2,1,1,1,1,0,0,0,1,0,0,0,,
3055,70.00,0,7,0,1.842434234,1,0,0,0,1,0,0,2,1,1,1,1,0,0,0,1,0,0,0,,
3056,30.00,0,1,0,4.541043207,1,0,0,0,1,0,0,3,2,1,1,1,0,1,0,0,0,0,0,,
3057,32.00,0,2,1,5.241023497,0,0,1,0,0,1,0,2,1,1,1,1,1,0,0,0,0,0,0,,
3058,50.00,0,1,1,0.764042398,1,0,0,0,0,1,0,2,1,1,1,1,0,0,0,1,0,0,0,,
3059,55.00,0,1,1,1.827746874,1,0,0,0,1,0,0,2,1,1,1,1,1,0,1,0,0,0,0,48,100
3060,49.00,0,1,0,9.45293078,1,0,0,0,1,0,0,2,1,0,1,1,1,0,1,0,0,0,0,,
3061,27.00,0,4,0,3.630133686,0,0,1,0,0,1,0,2,1,1,1,1,1,0,1,1,1,0,0,24,100
3062,95.00,1,3,1,1.221604337,1,0,0,0,1,0,0,6,2,2,1,1,0,1,0,1,0,0,0,24,100
3063,22.00,0,4,0,3.647329481,0,0,1,0,0,1,0,2,1.5,1,1,1,1,0,1,0,1,0,0,,
3064,24.00,0,4,0,3.691691217,0,0,1,0,0,1,0,2,1.5,1,1,1,1,0,1,1,1,0,0,12,100
3065,18.00,0,4,0,3.76792066,0,0,1,0,0,1,0,1,1.5,1,1,1,1,0,1,1,1,0,0,,
3066,45.00,0,1,0,3.117581924,0,0,1,0,0,1,0,2,1.5,1,1,1,1,1,1,0,1,0,0,12,100
3067,22.00,0,1,0,2.005537877,1,0,0,0,0,0,1,2,1,1,1,1,0,1,0,0,0,0,0,60,96
3068,30.00,0,1,0,0.859662965,1,0,0,0,0,1,0,2,1,1,1,1,0,0,1,0,0,0,0,108,89
3069,100.00,0,1,0,18.7273451,0,0,0,1,1,0,0,4,1,2,1,1,1,1,1,1,0,0,0,12,80
3070,60.00,0,1,0,7.807883079,0,0,1,0,1,0,0,4,1,2,1,1,1,1,0,1,0,0,0,24,100
3071,37.00,0,1,0,1.740761802,1,0,0,0,0,1,0,2,1,1,1,1,1,0,1,0,1,0,0,24,100
3072,45.00,0,1,0,4.442903379,0,0,1,0,0,1,0,2,1,1,1,1,1,1,1,1,1,0,0,36,100
3073,125.00,0,7,0,3.296196216,0,0,0,1,1,0,0,6,1,2,1,1,0,1,1,1,0,0,0,,
3074,135.00,0,7,0,3.397826861,0,0,0,1,1,0,0,6,1,2,1,1,1,1,1,1,0,0,0,,
